,sample_name,dose,timepoint,drug,viability
4153,BULK4_n2,d3,96h,Mitomycin,1.26509736258319
4154,BULK4_n2,d4,96h,Mitomycin,1.44441705693862
4155,BULK4_n2,d5,96h,Mitomycin,0.597978802070495
4156,BULK4_n2,d6,96h,Mitomycin,0.869854572344097
4157,BULK4_n2,d7,96h,Mitomycin,1.20667981266946
4158,BULK4_n2,d8,96h,Mitomycin,0.561621888094651
4159,BULK4_n2,d9,96h,Mitomycin,0.00184865664283954
4160,BULK4_n2,d10,96h,Mitomycin,0
4161,BULK5_n1,d1,96h,Mitomycin,1.04751417459351
4162,BULK5_n1,d2,96h,Mitomycin,1.04479640129329
4163,BULK5_n1,d3,96h,Mitomycin,1.0426877840776
4164,BULK5_n1,d4,96h,Mitomycin,1.04273464223795
4165,BULK5_n1,d5,96h,Mitomycin,1.02028958343095
4166,BULK5_n1,d6,96h,Mitomycin,1.0034675038658
4167,BULK5_n1,d7,96h,Mitomycin,0.837355325429924
4168,BULK5_n1,d8,96h,Mitomycin,0.566749449416616
4169,BULK5_n1,d9,96h,Mitomycin,0.123096387235837
4170,BULK5_n1,d10,96h,Mitomycin,0
4171,BULK5_n2,d1,96h,Mitomycin,1.02239496575976
4172,BULK5_n2,d2,96h,Mitomycin,1.0272533777531
4173,BULK5_n2,d3,96h,Mitomycin,1.0312326485286
4174,BULK5_n2,d4,96h,Mitomycin,1.04317046085508
4175,BULK5_n2,d5,96h,Mitomycin,1.0366925781973
4176,BULK5_n2,d6,96h,Mitomycin,0.97121969276328
4177,BULK5_n2,d7,96h,Mitomycin,1.00573755321118
4178,BULK5_n2,d8,96h,Mitomycin,1.02049787155284
4179,BULK5_n2,d9,96h,Mitomycin,0.139505830094392
4180,BULK5_n2,d10,96h,Mitomycin,0
4181,BULK6_n1,d1,96h,Mitomycin,1.04356416558238
4182,BULK6_n1,d2,96h,Mitomycin,1.06708110452508
4183,BULK6_n1,d3,96h,Mitomycin,1.05392511204279
4184,BULK6_n1,d4,96h,Mitomycin,1.04756397282059
4185,BULK6_n1,d5,96h,Mitomycin,1.02910703098646
4186,BULK6_n1,d6,96h,Mitomycin,0.872680834658571
4187,BULK6_n1,d7,96h,Mitomycin,0.412462050021686
4188,BULK6_n1,d8,96h,Mitomycin,0.243409956146692
4189,BULK6_n1,d9,96h,Mitomycin,0.0790323357910462
4190,BULK6_n1,d10,96h,Mitomycin,0
4191,BULK6_n2,d1,96h,Mitomycin,1.02728011084038
4192,BULK6_n2,d2,96h,Mitomycin,1.02159476374755
4193,BULK6_n2,d3,96h,Mitomycin,1.03492427499881
4194,BULK6_n2,d4,96h,Mitomycin,1.03607089962257
4195,BULK6_n2,d5,96h,Mitomycin,1.00191104103961
4196,BULK6_n2,d6,96h,Mitomycin,0.884907553389709
4197,BULK6_n2,d7,96h,Mitomycin,0.349386078066026
4198,BULK6_n2,d8,96h,Mitomycin,0.213081075916105
4199,BULK6_n2,d9,96h,Mitomycin,0.0681763890879557
4200,BULK6_n2,d10,96h,Mitomycin,0
4201,THP1_n1,d1,96h,Nilotinib,1.01894544624515
4202,THP1_n1,d2,96h,Nilotinib,1.08342844099521
4203,THP1_n1,d3,96h,Nilotinib,0.853229856197215
4204,THP1_n1,d4,96h,Nilotinib,0.820474777448071
4205,THP1_n1,d5,96h,Nilotinib,0.737388724035608
4206,THP1_n1,d6,96h,Nilotinib,0.69892718557407
4207,THP1_n1,d7,96h,Nilotinib,0.736133302898882
4208,THP1_n1,d8,96h,Nilotinib,0.668568819904132
4209,THP1_n1,d9,96h,Nilotinib,0.664117781328464
4210,THP1_n1,d10,96h,Nilotinib,0.493722894316366
4211,THP1_n2,d1,96h,Nilotinib,1.08383233532934
4212,THP1_n2,d2,96h,Nilotinib,1.15556121798955
4213,THP1_n2,d3,96h,Nilotinib,0.990699452159511
4214,THP1_n2,d4,96h,Nilotinib,0.885845330615365
4215,THP1_n2,d5,96h,Nilotinib,0.63014396738438
4216,THP1_n2,d6,96h,Nilotinib,0.430882915021022
4217,THP1_n2,d7,96h,Nilotinib,0.322461460058606
4218,THP1_n2,d8,96h,Nilotinib,0.203465409606319
4219,THP1_n2,d9,96h,Nilotinib,0.227162695884826
4220,THP1_n2,d10,96h,Nilotinib,0.20983564785323
4221,K562_n1,d1,96h,Nilotinib,1.02060032501673
4222,K562_n1,d2,96h,Nilotinib,1.06390402447185
4223,K562_n1,d3,96h,Nilotinib,0.568874868559411
4224,K562_n1,d4,96h,Nilotinib,0.0292993021699646
4225,K562_n1,d5,96h,Nilotinib,0
4226,K562_n1,d6,96h,Nilotinib,0
4227,K562_n1,d7,96h,Nilotinib,0
4228,K562_n1,d8,96h,Nilotinib,0
4229,K562_n1,d9,96h,Nilotinib,0
4230,K562_n1,d10,96h,Nilotinib,0
4231,K562_n2,d1,96h,Nilotinib,1.01877846110511
4232,K562_n2,d2,96h,Nilotinib,1.0398572836956
4233,K562_n2,d3,96h,Nilotinib,0.557250833294212
4234,K562_n2,d4,96h,Nilotinib,0.0283554762687198
4235,K562_n2,d5,96h,Nilotinib,0
4236,K562_n2,d6,96h,Nilotinib,0
4237,K562_n2,d7,96h,Nilotinib,0
4238,K562_n2,d8,96h,Nilotinib,0
4239,K562_n2,d9,96h,Nilotinib,0
4240,K562_n2,d10,96h,Nilotinib,0
4241,HL60_n1,d1,96h,Nilotinib,1.48521017125065
4242,HL60_n1,d2,96h,Nilotinib,1.40736896730669
4243,HL60_n1,d3,96h,Nilotinib,1.38609237156201
4244,HL60_n1,d4,96h,Nilotinib,1.25272444213804
4245,HL60_n1,d5,96h,Nilotinib,1.55682407887909
4246,HL60_n1,d6,96h,Nilotinib,1.22677737415672
4247,HL60_n1,d7,96h,Nilotinib,0.893098079916969
4248,HL60_n1,d8,96h,Nilotinib,0.575505967825636
4249,HL60_n1,d9,96h,Nilotinib,0.884276076803321
4250,HL60_n1,d10,96h,Nilotinib,0.852620653866113
4251,HL60_n2,d1,96h,Nilotinib,1.25
4252,HL60_n2,d2,96h,Nilotinib,1.30509355509356
4253,HL60_n2,d3,96h,Nilotinib,1.39293139293139
4254,HL60_n2,d4,96h,Nilotinib,1.26611226611227
4255,HL60_n2,d5,96h,Nilotinib,1.20945945945946
4256,HL60_n2,d6,96h,Nilotinib,1.12733887733888
4257,HL60_n2,d7,96h,Nilotinib,0.852390852390852
4258,HL60_n2,d8,96h,Nilotinib,0.791060291060291
4259,HL60_n2,d9,96h,Nilotinib,0.873700623700624
4260,HL60_n2,d10,96h,Nilotinib,0.937110187110187
4261,SUDHL4_n2,d1,96h,Nilotinib,1.09801797898841
4262,SUDHL4_n2,d2,96h,Nilotinib,1.11892126069533
4263,SUDHL4_n2,d3,96h,Nilotinib,1.12292862558215
4264,SUDHL4_n2,d4,96h,Nilotinib,1.15336293729015
4265,SUDHL4_n2,d5,96h,Nilotinib,1.14870572944872
4266,SUDHL4_n2,d6,96h,Nilotinib,1.08101375500921
4267,SUDHL4_n2,d7,96h,Nilotinib,0.883786418282248
4268,SUDHL4_n2,d8,96h,Nilotinib,0.8417632405502
4269,SUDHL4_n2,d9,96h,Nilotinib,1.03866565579985
4270,SUDHL4_n2,d10,96h,Nilotinib,1.03173399761724
4271,SUDHL4_n1,d1,96h,Nilotinib,1.11143070203473
4272,SUDHL4_n1,d2,96h,Nilotinib,1.09928624693725
4273,SUDHL4_n1,d3,96h,Nilotinib,1.12368168744008
4274,SUDHL4_n1,d4,96h,Nilotinib,1.16714605305209
4275,SUDHL4_n1,d5,96h,Nilotinib,1.13976776392884
4276,SUDHL4_n1,d6,96h,Nilotinib,1.12527964205817
4277,SUDHL4_n1,d7,96h,Nilotinib,0.906359859379994
4278,SUDHL4_n1,d8,96h,Nilotinib,0.899968040907638
4279,SUDHL4_n1,d9,96h,Nilotinib,1.08927239799723
4280,SUDHL4_n1,d10,96h,Nilotinib,1.05017577500799
4281,BULK1_n1,d1,96h,Nilotinib,1.15227599425012
4282,BULK1_n1,d2,96h,Nilotinib,1.06248203162434
4283,BULK1_n1,d3,96h,Nilotinib,0.684331576425491
4284,BULK1_n1,d4,96h,Nilotinib,0.586296118830858
4285,BULK1_n1,d5,96h,Nilotinib,0.551317680881648
4286,BULK1_n1,d6,96h,Nilotinib,0.53914710110206
4287,BULK1_n1,d7,96h,Nilotinib,0.520555821753714
4288,BULK1_n1,d8,96h,Nilotinib,0.48538572113081
4289,BULK1_n1,d9,96h,Nilotinib,0.483277431720173
4290,BULK1_n1,d10,96h,Nilotinib,0.471681839961667
4291,BULK1_n2,d1,96h,Nilotinib,1.12062588904694
4292,BULK1_n2,d2,96h,Nilotinib,0.98217164532954
4293,BULK1_n2,d3,96h,Nilotinib,0.675296348980559
4294,BULK1_n2,d4,96h,Nilotinib,0.601043148411569
4295,BULK1_n2,d5,96h,Nilotinib,0.565670934091987
4296,BULK1_n2,d6,96h,Nilotinib,0.539497392128971
4297,BULK1_n2,d7,96h,Nilotinib,0.461545756282598
4298,BULK1_n2,d8,96h,Nilotinib,0.464011379800853
4299,BULK1_n2,d9,96h,Nilotinib,0.47529634898056
4300,BULK1_n2,d10,96h,Nilotinib,0.444381223328592
4301,BULK2_n1,d1,96h,Nilotinib,1.01454102355808
4302,BULK2_n1,d2,96h,Nilotinib,0.960926076360682
4303,BULK2_n1,d3,96h,Nilotinib,0.473842404549147
4304,BULK2_n1,d4,96h,Nilotinib,0.402355808285946
4305,BULK2_n1,d5,96h,Nilotinib,0.38302193338749
4306,BULK2_n1,d6,96h,Nilotinib,0.363525588952071
4307,BULK2_n1,d7,96h,Nilotinib,0.298619008935825
4308,BULK2_n1,d8,96h,Nilotinib,0.326401299756296
4309,BULK2_n1,d9,96h,Nilotinib,0.337205523964257
4310,BULK2_n1,d10,96h,Nilotinib,0.314053614947197
4311,BULK2_n2,d1,96h,Nilotinib,1.19713168187744
4312,BULK2_n2,d2,96h,Nilotinib,1.02433724467623
4313,BULK2_n2,d3,96h,Nilotinib,0.548022598870056
4314,BULK2_n2,d4,96h,Nilotinib,0.379313342025206
4315,BULK2_n2,d5,96h,Nilotinib,0.387918296392873
4316,BULK2_n2,d6,96h,Nilotinib,0.370795306388527
4317,BULK2_n2,d7,96h,Nilotinib,0.311169056931769
4318,BULK2_n2,d8,96h,Nilotinib,0.344632768361582
4319,BULK2_n2,d9,96h,Nilotinib,0.344980443285528
4320,BULK2_n2,d10,96h,Nilotinib,0.330551933941764
4321,BULK3_n1,d1,96h,Nilotinib,1.00709352249393
4322,BULK3_n1,d2,96h,Nilotinib,0.951745379876797
4323,BULK3_n1,d3,96h,Nilotinib,0.483852902744073
4324,BULK3_n1,d4,96h,Nilotinib,0.307541534440918
4325,BULK3_n1,d5,96h,Nilotinib,0.292327795407878
4326,BULK3_n1,d6,96h,Nilotinib,0.275107336195632
4327,BULK3_n1,d7,96h,Nilotinib,0.24001306701512
4328,BULK3_n1,d8,96h,Nilotinib,0.256580175471346
4329,BULK3_n1,d9,96h,Nilotinib,0.277300728019414
4330,BULK3_n1,d10,96h,Nilotinib,0.260873623296621
4331,BULK3_n2,d1,96h,Nilotinib,1.04578711352372
4332,BULK3_n2,d2,96h,Nilotinib,0.98092990323342
4333,BULK3_n2,d3,96h,Nilotinib,0.546565966485721
4334,BULK3_n2,d4,96h,Nilotinib,0.309558649988199
4335,BULK3_n2,d5,96h,Nilotinib,0.279679018173236
4336,BULK3_n2,d6,96h,Nilotinib,0.282700023601605
4337,BULK3_n2,d7,96h,Nilotinib,0.216049091338211
4338,BULK3_n2,d8,96h,Nilotinib,0.245692707104083
4339,BULK3_n2,d9,96h,Nilotinib,0.260514514987019
4340,BULK3_n2,d10,96h,Nilotinib,0.244937455746991
4341,BULK4_n1,d1,96h,Nilotinib,1.06740702479339
4342,BULK4_n1,d2,96h,Nilotinib,1.02388946280992
4343,BULK4_n1,d3,96h,Nilotinib,0.969137396694215
4344,BULK4_n1,d4,96h,Nilotinib,0.932076446280992
4345,BULK4_n1,d5,96h,Nilotinib,0.825929752066116
4346,BULK4_n1,d6,96h,Nilotinib,0.699121900826446
4347,BULK4_n1,d7,96h,Nilotinib,0.637267561983471
4348,BULK4_n1,d8,96h,Nilotinib,0.648243801652893
4349,BULK4_n1,d9,96h,Nilotinib,0.649664256198347
4350,BULK4_n1,d10,96h,Nilotinib,0.679235537190083
4351,BULK4_n2,d1,96h,Nilotinib,1.00101342791994
4352,BULK4_n2,d2,96h,Nilotinib,0.974157588041551
4353,BULK4_n2,d3,96h,Nilotinib,0.95300228021282
4354,BULK4_n2,d4,96h,Nilotinib,0.875475044337471
4355,BULK4_n2,d5,96h,Nilotinib,0.796047631112237
4356,BULK4_n2,d6,96h,Nilotinib,0.729794780846212
4357,BULK4_n2,d7,96h,Nilotinib,0.685964023308842
4358,BULK4_n2,d8,96h,Nilotinib,0.652520901950849
4359,BULK4_n2,d9,96h,Nilotinib,0.689130985558652
4360,BULK4_n2,d10,96h,Nilotinib,0.673676209779579
4361,BULK5_n1,d1,96h,Nilotinib,1.01797526603394
4362,BULK5_n1,d2,96h,Nilotinib,0.958201514715751
4363,BULK5_n1,d3,96h,Nilotinib,0.570558910938549
4364,BULK5_n1,d4,96h,Nilotinib,0.398955037867894
4365,BULK5_n1,d5,96h,Nilotinib,0.38447895695523
4366,BULK5_n1,d6,96h,Nilotinib,0.35893011216566
4367,BULK5_n1,d7,96h,Nilotinib,0.292589396989742
4368,BULK5_n1,d8,96h,Nilotinib,0.285830696960982
4369,BULK5_n1,d9,96h,Nilotinib,0.343782954654396
4370,BULK5_n1,d10,96h,Nilotinib,0.329450675870003
4371,BULK5_n2,d1,96h,Nilotinib,0.980210526315789
4372,BULK5_n2,d2,96h,Nilotinib,0.931228070175439
4373,BULK5_n2,d3,96h,Nilotinib,0.559766081871345
4374,BULK5_n2,d4,96h,Nilotinib,0.376842105263158
4375,BULK5_n2,d5,96h,Nilotinib,0.376327485380117
4376,BULK5_n2,d6,96h,Nilotinib,0.350222222222222
4377,BULK5_n2,d7,96h,Nilotinib,0.298760233918129
4378,BULK5_n2,d8,96h,Nilotinib,0.305684210526316
4379,BULK5_n2,d9,96h,Nilotinib,0.322853801169591
4380,BULK5_n2,d10,96h,Nilotinib,0.301426900584795
4381,BULK6_n1,d1,96h,Nilotinib,1.00983179912285
4382,BULK6_n1,d2,96h,Nilotinib,0.951515735698106
4383,BULK6_n1,d3,96h,Nilotinib,0.445563641621283
4384,BULK6_n1,d4,96h,Nilotinib,0.331437659646248
4385,BULK6_n1,d5,96h,Nilotinib,0.339919996144392
4386,BULK6_n1,d6,96h,Nilotinib,0.309508891994795
4387,BULK6_n1,d7,96h,Nilotinib,0.258855848474625
4388,BULK6_n1,d8,96h,Nilotinib,0.289315147717962
4389,BULK6_n1,d9,96h,Nilotinib,0.30907513615114
4390,BULK6_n1,d10,96h,Nilotinib,0.282326859125741
4391,BULK6_n2,d1,96h,Nilotinib,0.962991334322784
4392,BULK6_n2,d2,96h,Nilotinib,0.877962368937617
4393,BULK6_n2,d3,96h,Nilotinib,0.453296308708766
4394,BULK6_n2,d4,96h,Nilotinib,0.330013884234213
4395,BULK6_n2,d5,96h,Nilotinib,0.326901900703787
4396,BULK6_n2,d6,96h,Nilotinib,0.306841576099966
4397,BULK6_n2,d7,96h,Nilotinib,0.258917029731412
4398,BULK6_n2,d8,96h,Nilotinib,0.253602719394839
4399,BULK6_n2,d9,96h,Nilotinib,0.305931919375688
4400,BULK6_n2,d10,96h,Nilotinib,0.248336285727965
4401,SUDHL4_n1,d1,96h,Oxaliplatin,1.30516826923077
4402,SUDHL4_n1,d2,96h,Oxaliplatin,1.32824519230769
4403,SUDHL4_n1,d3,96h,Oxaliplatin,1.36105769230769
4404,SUDHL4_n1,d4,96h,Oxaliplatin,1.24435096153846
4405,SUDHL4_n1,d5,96h,Oxaliplatin,1.23713942307692
4406,SUDHL4_n1,d6,96h,Oxaliplatin,1.28725961538462
4407,SUDHL4_n1,d7,96h,Oxaliplatin,1.28305288461538
4408,SUDHL4_n1,d8,96h,Oxaliplatin,1.10829326923077
4409,SUDHL4_n1,d9,96h,Oxaliplatin,1.22283653846154
4410,SUDHL4_n1,d10,96h,Oxaliplatin,0.994110576923077
4411,SUDHL4_n2,d1,96h,Oxaliplatin,1.1488736532811
4412,SUDHL4_n2,d2,96h,Oxaliplatin,1.28403525954946
4413,SUDHL4_n2,d3,96h,Oxaliplatin,1.2351860920666
4414,SUDHL4_n2,d4,96h,Oxaliplatin,1.28036238981391
4415,SUDHL4_n2,d5,96h,Oxaliplatin,1.20923114593536
4416,SUDHL4_n2,d6,96h,Oxaliplatin,1.26530362389814
4417,SUDHL4_n2,d7,96h,Oxaliplatin,1.29542115572968
4418,SUDHL4_n2,d8,96h,Oxaliplatin,1.17886875612145
4419,SUDHL4_n2,d9,96h,Oxaliplatin,1.17115572967679
4420,SUDHL4_n2,d10,96h,Oxaliplatin,1.05790891283056
4421,K562_n1,d1,96h,Oxaliplatin,0.956305672761369
4422,K562_n1,d2,96h,Oxaliplatin,0.973323956868261
4423,K562_n1,d3,96h,Oxaliplatin,0.949742147210502
4424,K562_n1,d4,96h,Oxaliplatin,0.955649320206282
4425,K562_n1,d5,96h,Oxaliplatin,0.927332395686826
4426,K562_n1,d6,96h,Oxaliplatin,0.917393342709798
4427,K562_n1,d7,96h,Oxaliplatin,0.953398968588842
4428,K562_n1,d8,96h,Oxaliplatin,0.974824191279888
4429,K562_n1,d9,96h,Oxaliplatin,0.948570089076418
4430,K562_n1,d10,96h,Oxaliplatin,1.06577590248476
4431,K562_n2,d1,96h,Oxaliplatin,0.95606102128437
4432,K562_n2,d2,96h,Oxaliplatin,0.955878322828172
4433,K562_n2,d3,96h,Oxaliplatin,0.960582808075272
4434,K562_n2,d4,96h,Oxaliplatin,0.937562802594318
4435,K562_n2,d5,96h,Oxaliplatin,0.923814743765415
4436,K562_n2,d6,96h,Oxaliplatin,0.921759386133187
4437,K562_n2,d7,96h,Oxaliplatin,0.933543436557961
4438,K562_n2,d8,96h,Oxaliplatin,0.993788252489266
4439,K562_n2,d9,96h,Oxaliplatin,0.968986937060382
4440,K562_n2,d10,96h,Oxaliplatin,1.02598885539417
4441,HL60_n1,d1,96h,Oxaliplatin,1.31890547263682
4442,HL60_n1,d2,96h,Oxaliplatin,1.50398009950249
4443,HL60_n1,d3,96h,Oxaliplatin,1.5
4444,HL60_n1,d4,96h,Oxaliplatin,1.62089552238806
4445,HL60_n1,d5,96h,Oxaliplatin,1.44626865671642
4446,HL60_n1,d6,96h,Oxaliplatin,1.62238805970149
4447,HL60_n1,d7,96h,Oxaliplatin,1.53781094527363
4448,HL60_n1,d8,96h,Oxaliplatin,1.57512437810945
4449,HL60_n1,d9,96h,Oxaliplatin,1.21741293532338
4450,HL60_n1,d10,96h,Oxaliplatin,0.416915422885572
4451,HL60_n2,d1,96h,Oxaliplatin,1.3456340956341
4452,HL60_n2,d2,96h,Oxaliplatin,1.46777546777547
4453,HL60_n2,d3,96h,Oxaliplatin,1.54989604989605
4454,HL60_n2,d4,96h,Oxaliplatin,1.61174636174636
4455,HL60_n2,d5,96h,Oxaliplatin,1.58783783783784
4456,HL60_n2,d6,96h,Oxaliplatin,1.69230769230769
4457,HL60_n2,d7,96h,Oxaliplatin,1.58887733887734
4458,HL60_n2,d8,96h,Oxaliplatin,1.35810810810811
4459,HL60_n2,d9,96h,Oxaliplatin,1.15280665280665
4460,HL60_n2,d10,96h,Oxaliplatin,0.385654885654886
4461,THP1_n2,d1,96h,Oxaliplatin,1.09945531571515
4462,THP1_n2,d2,96h,Oxaliplatin,1.12023401250757
4463,THP1_n2,d3,96h,Oxaliplatin,1.13375025216865
4464,THP1_n2,d4,96h,Oxaliplatin,1.13052249344362
4465,THP1_n2,d5,96h,Oxaliplatin,1.12457131329433
4466,THP1_n2,d6,96h,Oxaliplatin,1.1508977203954
4467,THP1_n2,d7,96h,Oxaliplatin,1.14161791406092
4468,THP1_n2,d8,96h,Oxaliplatin,1.08563647367359
4469,THP1_n2,d9,96h,Oxaliplatin,1.05890659673189
4470,THP1_n2,d10,96h,Oxaliplatin,0.625882590276377
4471,THP1_n1,d1,96h,Oxaliplatin,1.08750617283951
4472,THP1_n1,d2,96h,Oxaliplatin,1.07743209876543
4473,THP1_n1,d3,96h,Oxaliplatin,1.08503703703704
4474,THP1_n1,d4,96h,Oxaliplatin,1.10627160493827
4475,THP1_n1,d5,96h,Oxaliplatin,1.09451851851852
4476,THP1_n1,d6,96h,Oxaliplatin,1.15822222222222
4477,THP1_n1,d7,96h,Oxaliplatin,1.14913580246914
4478,THP1_n1,d8,96h,Oxaliplatin,1.13451851851852
4479,THP1_n1,d9,96h,Oxaliplatin,1.03901234567901
4480,THP1_n1,d10,96h,Oxaliplatin,0.674271604938272
4481,BULK1_n1,d1,96h,Oxaliplatin,1.0610632183908
4482,BULK1_n1,d2,96h,Oxaliplatin,1.09985632183908
4483,BULK1_n1,d3,96h,Oxaliplatin,1.07551085568327
4484,BULK1_n1,d4,96h,Oxaliplatin,1.10855683269476
4485,BULK1_n1,d5,96h,Oxaliplatin,1.07894316730524
4486,BULK1_n1,d6,96h,Oxaliplatin,1.13713282247765
4487,BULK1_n1,d7,96h,Oxaliplatin,1.10704022988506
4488,BULK1_n1,d8,96h,Oxaliplatin,1.00079821200511
4489,BULK1_n1,d9,96h,Oxaliplatin,0.93845785440613
4490,BULK1_n1,d10,96h,Oxaliplatin,0.447477650063857
4491,BULK1_n2,d1,96h,Oxaliplatin,1.1905746919687
4492,BULK1_n2,d2,96h,Oxaliplatin,1.22241208741793
4493,BULK1_n2,d3,96h,Oxaliplatin,1.2638726504182
4494,BULK1_n2,d4,96h,Oxaliplatin,1.28518751686303
4495,BULK1_n2,d5,96h,Oxaliplatin,1.27862217825344
4496,BULK1_n2,d6,96h,Oxaliplatin,1.22043349222052
4497,BULK1_n2,d7,96h,Oxaliplatin,1.14263872650418
4498,BULK1_n2,d8,96h,Oxaliplatin,1.06628293911323
4499,BULK1_n2,d9,96h,Oxaliplatin,0.957730011691699
4500,BULK1_n2,d10,96h,Oxaliplatin,0.521629642953503
4501,BULK2_n1,d1,96h,Oxaliplatin,1.22946082074147
4502,BULK2_n1,d2,96h,Oxaliplatin,1.21839649905045
4503,BULK2_n1,d3,96h,Oxaliplatin,1.22343324250681
4504,BULK2_n1,d4,96h,Oxaliplatin,1.2208735859962
4505,BULK2_n1,d5,96h,Oxaliplatin,1.09099166047395
4506,BULK2_n1,d6,96h,Oxaliplatin,1.16984559491371
4507,BULK2_n1,d7,96h,Oxaliplatin,1.15902898191727
4508,BULK2_n1,d8,96h,Oxaliplatin,1.08859714309306
4509,BULK2_n1,d9,96h,Oxaliplatin,1.094459582198
4510,BULK2_n1,d10,96h,Oxaliplatin,0.766410701015606
4511,BULK2_n2,d1,96h,Oxaliplatin,1.17133034857691
4512,BULK2_n2,d2,96h,Oxaliplatin,1.17948512951711
4513,BULK2_n2,d3,96h,Oxaliplatin,1.16813239526703
4514,BULK2_n2,d4,96h,Oxaliplatin,1.26135273425008
4515,BULK2_n2,d5,96h,Oxaliplatin,1.18276303165974
4516,BULK2_n2,d6,96h,Oxaliplatin,1.16141669331628
4517,BULK2_n2,d7,96h,Oxaliplatin,1.14630636392709
4518,BULK2_n2,d8,96h,Oxaliplatin,1.12480012791813
4519,BULK2_n2,d9,96h,Oxaliplatin,1.07403261912376
4520,BULK2_n2,d10,96h,Oxaliplatin,0.733130796290374
4521,BULK3_n1,d1,96h,Oxaliplatin,1.03538734799836
4522,BULK3_n1,d2,96h,Oxaliplatin,1.02418363164367
4523,BULK3_n1,d3,96h,Oxaliplatin,1.0297399462586
4524,BULK3_n1,d4,96h,Oxaliplatin,1.01625905178303
4525,BULK3_n1,d5,96h,Oxaliplatin,1.0161679646582
4526,BULK3_n1,d6,96h,Oxaliplatin,1.01594024684611
4527,BULK3_n1,d7,96h,Oxaliplatin,1.04062485767637
4528,BULK3_n1,d8,96h,Oxaliplatin,1.03051418681969
4529,BULK3_n1,d9,96h,Oxaliplatin,1.02650635332696
4530,BULK3_n1,d10,96h,Oxaliplatin,0.944391310288291
4531,BULK3_n2,d1,96h,Oxaliplatin,1.04240644950836
4532,BULK3_n2,d2,96h,Oxaliplatin,1.04422386877301
4533,BULK3_n2,d3,96h,Oxaliplatin,1.05908942634792
4534,BULK3_n2,d4,96h,Oxaliplatin,1.05116734237383
4535,BULK3_n2,d5,96h,Oxaliplatin,1.04100843468941
4536,BULK3_n2,d6,96h,Oxaliplatin,1.04194044456871
4537,BULK3_n2,d7,96h,Oxaliplatin,1.04548208211007
4538,BULK3_n2,d8,96h,Oxaliplatin,1.06542709352719
4539,BULK3_n2,d9,96h,Oxaliplatin,1.04953632508505
4540,BULK3_n2,d10,96h,Oxaliplatin,0.972179505102754
4541,BULK4_n1,d1,96h,Oxaliplatin,1.01180418932994
4542,BULK4_n1,d2,96h,Oxaliplatin,0.999074181229024
4543,BULK4_n1,d3,96h,Oxaliplatin,1.04270339081125
4544,BULK4_n1,d4,96h,Oxaliplatin,1.02048374030783
4545,BULK4_n1,d5,96h,Oxaliplatin,1.03332947575512
4546,BULK4_n1,d6,96h,Oxaliplatin,1.0197893762296
4547,BULK4_n1,d7,96h,Oxaliplatin,0.967249160976739
4548,BULK4_n1,d8,96h,Oxaliplatin,0.954750607568568
4549,BULK4_n1,d9,96h,Oxaliplatin,0.966323342205763
4550,BULK4_n1,d10,96h,Oxaliplatin,0.673996065270223
4551,BULK4_n2,d1,96h,Oxaliplatin,1.33093713240099
4552,BULK4_n2,d2,96h,Oxaliplatin,1.22467651287413
4553,BULK4_n2,d3,96h,Oxaliplatin,1.21801071755326
4554,BULK4_n2,d4,96h,Oxaliplatin,1.17736243628284
4555,BULK4_n2,d5,96h,Oxaliplatin,1.10978956999085
4556,BULK4_n2,d6,96h,Oxaliplatin,1.15213697555875
4557,BULK4_n2,d7,96h,Oxaliplatin,1.08587112795713
4558,BULK4_n2,d8,96h,Oxaliplatin,1.06208338779245
4559,BULK4_n2,d9,96h,Oxaliplatin,0.904587635603189
4560,BULK4_n2,d10,96h,Oxaliplatin,0.728270814272644
4561,BULK5_n1,d1,96h,Oxaliplatin,1.03138823529412
4562,BULK5_n1,d2,96h,Oxaliplatin,1.03807058823529
4563,BULK5_n1,d3,96h,Oxaliplatin,1.04428235294118
4564,BULK5_n1,d4,96h,Oxaliplatin,1.02945882352941
4565,BULK5_n1,d5,96h,Oxaliplatin,1.04127058823529
4566,BULK5_n1,d6,96h,Oxaliplatin,1.0336
4567,BULK5_n1,d7,96h,Oxaliplatin,1.02032941176471
4568,BULK5_n1,d8,96h,Oxaliplatin,1.03298823529412
4569,BULK5_n1,d9,96h,Oxaliplatin,1.03289411764706
4570,BULK5_n1,d10,96h,Oxaliplatin,0.976329411764706
4571,BULK5_n2,d1,96h,Oxaliplatin,1.03418642873914
4572,BULK5_n2,d2,96h,Oxaliplatin,1.03470298192064
4573,BULK5_n2,d3,96h,Oxaliplatin,1.03986851373562
4574,BULK5_n2,d4,96h,Oxaliplatin,1.04752289269782
4575,BULK5_n2,d5,96h,Oxaliplatin,1.04587931439305
4576,BULK5_n2,d6,96h,Oxaliplatin,1.03550129138295
4577,BULK5_n2,d7,96h,Oxaliplatin,1.02704860295844
4578,BULK5_n2,d8,96h,Oxaliplatin,1.03611176332472
4579,BULK5_n2,d9,96h,Oxaliplatin,1.04249823902324
4580,BULK5_n2,d10,96h,Oxaliplatin,1.0027236440479
4581,BULK6_n1,d1,96h,Oxaliplatin,1.03645982270518
4582,BULK6_n1,d2,96h,Oxaliplatin,1.02993041654752
4583,BULK6_n1,d3,96h,Oxaliplatin,1.04670670098179
