ensembl,symbol,BULK1,BULK2,BULK3,BULK4,BULK5,BULK6,HL60,K562,SUDHL4,THP1
ENSG00000159761,C16orf86,1.022834228,1.049529542,0.482076889,0.323091603,0.410919903,0.322036169,0.217884889,0.098828071,0.569162014,1.176419728
ENSG00000141098,GFOD2,15.12430878,15.26768447,13.31529613,16.70573643,16.18241713,17.68131919,14.06195552,17.66198821,25.75917115,9.090516083
ENSG00000141084,RANBP10,30.53501114,25.20851145,31.76720462,35.67311409,31.13207456,30.86946708,33.23582573,32.90974781,45.88180236,35.00230646
ENSG00000102904,TSNAXIP1,0.040913369,0,0,0.171048496,0,0.046005167,0.184364137,0.07059148,0.238680845,0.106947248
ENSG00000102901,CENPT,21.724999,23.62431591,18.73450529,16.85777954,23.7355163,25.10348614,21.90581152,26.83888056,17.93778348,18.16575399
ENSG00000168286,THAP11,34.65362363,44.97135074,27.07942246,41.37473062,30.7798575,30.59343607,49.32578676,24.83408254,38.72137702,26.29374484
ENSG00000102898,NUTF2,86.96818493,126.9930746,74.55568431,98.50492826,88.81740189,96.71819615,131.0158597,83.02969836,101.0354375,61.25021677
ENSG00000038358,EDC4,68.09348398,55.42704127,65.34635341,45.74596996,56.53083809,46.81792498,97.2604623,72.55392278,50.61869912,54.86393824
ENSG00000263126,---,0.040913369,0.059407333,0.049870023,0.057016165,0.136973301,0.10734539,0,0.042354888,0.091800325,0
ENSG00000159792,PSKH1,52.27364793,45.32779474,42.57237626,49.35699376,49.68217304,35.40864356,45.97371154,38.52882959,53.7766303,70.38656738
ENSG00000261884,---,0.150015687,0.178221998,0.216103433,0.171048496,0.215243759,0.10734539,0.217884889,0.38119399,0.128520455,0.259729031
ENSG00000205220,PSMB10,36.34470956,50.2388009,30.53707739,30.46563766,28.39260854,26.36096071,48.32016419,1.736550399,12.98056593,72.7699632
ENSG00000213398,LCAT,0.777354013,0.930714877,0.947530436,0.475134711,2.172005202,1.395490067,0,1.341238113,0.569162014,1.298645155
ENSG00000124067,SLC12A4,18.37010273,11.38640541,17.13866455,20.50681412,22.09183669,25.5328677,2.497296033,33.53095283,28.29286012,17.98241585
ENSG00000167261,DPEP2,0.668251695,0.693085546,0.415583525,0.931264033,0.763136963,0.536726949,0.351967897,0.494140357,0.422281494,0.71807438
ENSG00000167264,DUS2,16.48808775,22.55498393,15.97503068,23.54767627,18.64793655,19.15348454,24.0846604,21.95395017,30.01870623,13.15451151
ENSG00000182810,DDX28,28.54389385,34.27803088,23.45553413,21.1910081,22.99194695,23.50864035,40.6103912,22.23631609,17.86434322,21.16027693
ENSG00000072736,NFATC3,126.0813658,102.715278,143.5093027,110.7824092,127.3656023,127.9710396,131.3510672,224.6079699,139.9587753,79.24791079
ENSG00000263276,---,0.122740107,0.455456216,0.149610069,0.551156265,0.254378988,0.536726949,0.351967897,0.296484214,0.091800325,0.076390891
ENSG00000103066,PLA2G15,18.58830736,16.29741156,15.5760705,18.87235072,20.99605028,16.39317452,8.598072921,13.93475808,16.21193737,31.36610003
ENSG00000103064,SLC7A6,52.38275025,40.45639347,44.99938404,61.2923777,35.86743725,41.78802672,71.2818794,56.03551654,102.1003213,18.19631034
ENSG00000103061,SLC7A6OS,22.05230595,24.73325279,17.6041181,19.5565447,16.02587622,18.2333812,27.20209035,18.33966641,21.13243478,18.77688112
ENSG00000132600,PRMT7,55.65581978,61.44698431,46.22951127,50.68737095,55.66986305,49.854266,70.07513232,63.0946645,59.908892,41.23580321
ENSG00000103056,SMPD3,0.150015687,0.732690435,0.581816934,0.437123934,0.136973301,0.751417728,0.787737675,0.635323317,0.312121104,0.840299806
ENSG00000184939,ZFP90,20.57942466,18.04002665,20.26385266,22.78746073,13.67776249,12.8354416,23.58184912,5.379070749,21.57307634,29.86883856
ENSG00000062038,CDH3,0.204566846,0.059407333,0.083116705,0.133037719,0,0,0,0,0,0.106947248
ENSG00000103047,TANGO6,29.19850775,27.86203897,26.78020232,28.48907726,18.8436127,20.25760855,42.55459483,24.18464093,35.45328546,24.67425794
ENSG00000266801,---,0.286393584,0.138617109,0.049870023,0.209059273,0.215243759,0.046005167,0.251405641,0.07059148,0.055080195,0.076390891
ENSG00000244378,---,0.204566846,0,0,0.171048496,0,0,0.08380188,0,0,0
ENSG00000103044,HAS3,0.204566846,0.8515051,0.448830207,0.437123934,0.606596047,0.260695946,1.223507453,0.324720806,0.128520455,0.351398101
ENSG00000168802,CHTF8,65.52957952,82.95243869,61.05753143,69.57872706,70.73692616,62.58236222,74.53339236,64.78886002,62.99338291,64.36696514
ENSG00000141076,UTP4,134.9186535,130.6367243,132.8703645,116.5220365,136.5623811,128.6457821,149.5863564,201.2563085,118.2571785,97.33727389
ENSG00000168807,SNTB2,7.487146547,4.099105946,2.742851262,16.32562867,8.120559988,8.081574341,0.351967897,7.553288322,27.30141661,0.901412519
ENSG00000132612,VPS4A,75.97612643,91.86353857,62.52038544,61.17834537,81.30343795,71.23133362,87.47240268,90.82299771,59.1744894,50.64716103
ENSG00000213380,COG8,8.823649937,11.54482496,10.68880825,8.837505622,10.07732143,9.983121245,11.14565008,9.473376568,9.749194499,8.784952517
ENSG00000258429,PDF,0.640976116,1.049529542,0.51532357,0.133037719,0.606596047,0.352706281,0.687175419,0,0.055080195,0.351398101
ENSG00000132603,NIP7,91.95961596,83.78414135,80.30736029,82.38835886,71.75444211,83.43803794,120.825551,105.9295744,90.75380115,57.40011584
ENSG00000132604,TERF2,37.16297694,33.08988423,32.13291812,48.59677823,36.33705999,39.88647981,39.13547811,40.33597147,69.89676734,25.98818127
ENSG00000103018,CYB5B,168.5767185,181.0537472,145.9695572,176.5790639,141.2977438,154.2859952,236.3715836,154.0447269,176.6789052,125.0518893
ENSG00000102908,NFAT5,4.268628177,1.841627309,5.602065911,5.302503373,4.754930306,9.001677682,2.765462051,11.36522822,10.00623541,2.979244767
ENSG00000181019,NQO1,36.59018977,39.30785171,45.19886413,14.76718681,67.41043171,61.75426921,16.44192892,106.9178551,4.534936048,24.18535623
ENSG00000262136,---,0.422771481,0.138617109,0.482076889,0.285080827,0.097838072,0.322036169,0.150843385,0.38119399,0,0.595848953
ENSG00000141101,NOB1,127.8542785,146.6370992,114.1857292,111.6566571,126.3089511,129.5045452,170.7044302,138.2887086,120.5705467,78.23955102
ENSG00000260290,---,0.504598219,0.772295323,0.482076889,0.323091603,0.684866505,0.506056837,0.586613162,0.6917965,0.312121104,0.320841744
ENSG00000198373,WWP2,88.14103485,71.3482064,72.19516989,79.99367992,67.25389079,64.88262057,118.6467022,54.68016013,107.2044194,86.73421815
ENSG00000090857,PDPR,47.30949248,29.92149316,57.83260328,37.07951284,25.18351977,28.96792017,94.91400965,51.63060821,49.92101665,42.21360662
ENSG00000261556,SMG1P7,0.259118004,0.415851328,0.315843479,0.133037719,0,0.720747617,0.217884889,0.268247623,0.495721754,0.351398101
ENSG00000223496,EXOSC6,4.023147962,6.792238355,5.768299321,4.808363274,6.437745147,8.418945566,6.419224032,6.480297831,3.763813319,3.04035748
ENSG00000090861,AARS1,321.9200259,306.4428238,370.850114,200.5638641,377.9093375,373.5466212,362.0744041,606.0278527,149.2489681,250.9135221
ENSG00000157349,DDX19B,24.07069882,33.56514289,19.86489248,24.72601035,21.03518551,22.61920712,37.29183674,15.9677927,22.34419907,21.31305871
ENSG00000261777,DDX19A-DT,0.47732264,0.455456216,0.615063616,0.817231703,0.802272192,0.536726949,0.284926393,0.776506276,0.936363313,0.53473624
ENSG00000168872,DDX19A,55.68309535,50.2388009,51.84820053,42.09693538,39.82009536,49.67024534,83.0476634,59.19801483,46.72636535,30.41885298
ENSG00000157350,ST3GAL2,56.91049643,45.20898007,63.65077263,25.29617201,74.76785473,77.91741789,47.01285486,119.0878262,39.16201858,15.9045836
ENSG00000157353,FCSK,10.7329405,12.61415695,9.325694292,4.694330943,11.7992715,9.737760354,12.82168769,13.08766033,5.416219166,8.021043602
ENSG00000103051,COG4,70.52101055,59.74397411,66.642974,60.38011906,85.88225973,82.48726448,49.62747352,110.7862682,71.47573293,61.03632227
ENSG00000189091,SF3B3,448.9423992,395.1577737,448.9133233,381.5711836,413.6398014,403.4193097,576.305531,620.6261707,470.6602655,300.3231507
ENSG00000260023,---,0.804629592,2.633725077,0.315843479,0.85524248,1.037083565,1.211469398,1.156465948,0.607086725,0.789482794,0.198616318
ENSG00000132613,MTSS2,38.22672454,43.94162365,37.81810074,9.407667275,36.29792477,35.96070556,67.32643065,43.61141612,0.091800325,21.19083329
ENSG00000103043,VAC14,79.63105407,68.69467888,57.20091632,67.8682421,60.95311895,53.65735981,95.31625867,54.76486991,92.95700895,54.61948739
ENSG00000157423,HYDIN,2.550266674,2.475305523,3.075318082,3.592018414,2.524222261,2.622294521,0.150843385,0.240011031,0,10.5572212
ENSG00000180917,CMTR2,14.14238792,14.35677203,17.77035151,12.63858331,10.19472712,15.93312285,19.39175511,20.4574108,8.684310731,13.5823005
ENSG00000167377,ZNF23,0.504598219,0.297036663,0.615063616,0.285080827,0.450055132,0.352706281,0.351967897,0.578850133,0.605882144,0.045834535
ENSG00000157429,ZNF19,0.095464528,0.653480658,0.881037072,0.665188595,1.076218794,0.352706281,1.324069709,1.058872195,0.348841234,0.595848953
ENSG00000140835,CHST4,0.150015687,0.455456216,0.216103433,0.475134711,0.254378988,0.260695946,0.486050906,0,0.128520455,0.901412519
ENSG00000198650,TAT,0,0,0,0.285080827,0,0,0,0,0.238680845,0
ENSG00000040199,PHLPP2,4.459557233,3.346613067,4.238951951,8.571430184,4.911471222,4.922552872,2.061526256,6.76266375,13.05400619,2.887575697
ENSG00000166747,AP1G1,89.42298708,72.85319216,107.2704194,107.2093962,79.50321742,91.04422555,93.90838708,111.8592586,144.8792727,85.05361854
ENSG00000224470,ATXN1L,28.68027174,18.87172931,29.4066902,28.67913115,19.74372296,22.80322779,32.80005596,29.35193724,37.25257183,32.92447422
ENSG00000182149,IST1,122.3446114,108.022333,119.8044185,130.8520994,128.3831183,125.2720698,91.52841368,136.3121472,138.1227688,140.2383985
ENSG00000102984,ZNF821,4.541383971,2.79214463,2.70960458,4.504277059,5.420229197,4.370490868,0.821258427,3.487219094,5.012297737,4.904295231
ENSG00000187008,---,0.150015687,0.37624644,0.282596797,0.133037719,0.17610853,0.10734539,0.117322632,0,0,0.259729031
ENSG00000263320,---,0.722802854,0.693085546,0.448830207,0.665188595,0.919677878,1.088788953,0.318447145,0.663559909,0.716042534,1.115307015
ENSG00000263232,ATP5F1AP3,0.150015687,0.257431774,0.116363387,0.475134711,0.371784674,0.199355724,0.251405641,0.127064663,0.312121104,0.229172674
ENSG00000102967,DHODH,15.04248204,22.79261326,13.81399636,13.51283118,11.60359536,15.62642173,28.07362991,10.68755002,12.3196036,11.87114453
ENSG00000140830,TXNL4B,12.47857758,12.65376183,12.51737576,14.31105749,14.77354889,15.68776196,12.11775189,19.72325941,18.52530556,7.379360114
ENSG00000257017,HP,2.932124786,3.346613067,2.310644397,3.325942976,2.289410888,1.947552071,1.324069709,0,0,8.112712672
ENSG00000140829,DHX38,77.12170077,70.23926952,75.18737127,61.10232382,66.07983393,73.0715403,93.84134558,77.91887523,72.61405696,80.04237606
ENSG00000118557,PMFBP1,0.204566846,0.138617109,0.249350115,0.24707005,0.097838072,0.291366058,0.184364137,0,0.055080195,0.229172674
ENSG00000261008,LINC01572,0.040913369,0.178221998,0.482076889,0.133037719,0.097838072,0.720747617,0.184364137,0.974162419,0.422281494,0.106947248
ENSG00000259768,---,1.704723713,1.366368649,2.975578036,1.805511901,1.780652913,2.254253184,3.201231828,3.261326359,1.413725003,1.848659573
ENSG00000140836,ZFHX3,0.91373191,0.811900212,1.34649062,0.85524248,0.293514216,0.843428062,1.65927723,0.042354888,0.055080195,2.643124844
ENSG00000259901,---,9.123681311,7.742755676,8.893487426,7.469117655,8.785858879,8.112244453,9.637216237,11.73230392,5.967021115,8.296050812
ENSG00000259209,---,0.122740107,0.217826886,0.216103433,0.171048496,0.136973301,0.138015501,0.251405641,0.240011031,0,0.045834535
ENSG00000103035,PSMD7,184.3147278,248.2632427,191.6504982,145.3342054,187.3990434,190.9981184,287.6583344,241.7758178,119.6892635,115.4571933
ENSG00000259972,---,0.45004706,0.257431774,0.216103433,0.285080827,0.136973301,0.352706281,0.55309241,0.07059148,0.165240585,0.137503605
ENSG00000239763,---,0.150015687,0.178221998,0,0.095026942,0,0,0,0,0,0
ENSG00000214331,PDPR2P,1.895652769,1.247553984,2.077917623,1.121317918,0.410919903,0.996778619,3.469397845,0.83297946,1.707486042,1.268088798
ENSG00000261079,---,0,0.099012221,0.049870023,0,0.136973301,0.10734539,0.217884889,0,0,0.137503605
ENSG00000140839,CLEC18B,0.095464528,0.138617109,0.083116705,0,0.097838072,0.076675278,0,0.183537847,0,0
ENSG00000260539,---,2.795746889,9.247741434,2.975578036,7.012988332,7.807478157,8.326935232,3.871646871,3.88253138,3.580212669,3.651484611
ENSG00000090863,GLG1,93.18701704,72.14030417,84.5296889,117.3202628,73.75033878,66.50813647,78.62292411,71.08562,138.0860486,105.312483
ENSG00000168411,RFWD3,152.9478115,106.953001,169.3087279,123.4019871,135.0361072,142.1406311,157.2961294,214.2169041,139.0774922,151.4831377
ENSG00000262904,TMPOP2,0.722802854,0.534665993,0.382336843,0.741210149,0.371784674,0.536726949,0.486050906,0.974162419,0.275400975,0.320841744
ENSG00000168404,MLKL,9.260059208,12.53494717,9.890887885,7.16503144,6.985638351,6.24136766,15.93911764,1.821260175,0.055080195,19.29633918
ENSG00000103089,FA2H,0.177291266,0.099012221,0,0.24707005,0,0,0,0,0.091800325,0.076390891
ENSG00000103091,WDR59,27.72562646,30.67398604,29.97188379,23.73773015,28.86223128,32.89369443,35.34763312,40.27949828,24.65756726,23.05477104
ENSG00000186187,ZNRF1,24.15252556,45.05056052,22.82384717,13.09471263,22.63972989,24.33673336,51.10238662,25.87883644,10.59375749,5.545978719
ENSG00000247033,---,0.040913369,0,0,0.057016165,0,0.046005167,0.150843385,0,0.238680845,0.045834535
ENSG00000166816,LDHD,1.977479507,1.603997979,1.778697485,1.083307141,2.289410888,1.456830289,0,0.240011031,0,6.309887634
ENSG00000184517,ZFP1,17.77003998,9.564580541,15.50957714,20.84891111,14.10825,15.04368962,19.22415135,25.87883644,29.94526597,11.44335554
ENSG00000050820,BCAR1,8.087209293,8.574458332,8.660760652,2.147608893,15.12576595,13.47951394,0,14.66890947,1.964526952,4.904295231
ENSG00000153774,CFDP1,39.29047213,50.31801067,35.15836618,47.95059502,37.90246915,39.64111892,49.2252245,34.26510422,51.86718354,31.76333267
ENSG00000261783,---,0.150015687,0.257431774,0.116363387,0.133037719,0,0.10734539,0.184364137,0.098828071,0.201960715,0.168059961
ENSG00000166822,TMEM170A,7.514422126,12.05968851,9.591667747,10.31992592,10.39040326,12.00734859,11.07860858,12.38174553,6.150621765,7.59325461
ENSG00000183196,CHST6,0.231842425,0.297036663,0.282596797,0.209059273,0.489190361,0.138015501,0,0,0,1.329201511
ENSG00000262583,---,0,0,0.116363387,0.057016165,0,0.138015501,0,0.07059148,0,0.168059961
ENSG00000205084,TMEM231,5.086895559,6.316979695,7.26440001,6.860945225,8.04228953,9.40038913,3.670522358,13.1723701,7.509266573,5.118189727
ENSG00000034713,GABARAPL2,62.52926579,68.21942022,56.36974927,74.55813883,78.60310716,73.6236023,46.61060583,98.64453365,77.71815502,45.91092576
ENSG00000065457,ADAT1,11.30572766,8.218014337,11.08776844,11.23218456,7.259584953,8.05090423,13.32449897,10.88520616,13.56808801,12.54338438
ENSG00000065427,KARS1,566.5546976,603.2022523,516.0383741,485.7207122,529.2844027,503.6492336,756.8147812,655.5830714,447.7836246,378.5474235
ENSG00000166848,TERF2IP,66.23874458,71.30860151,59.32870397,87.7478784,61.46187692,77.30401566,73.89649806,72.04566412,95.9680596,43.03862824
ENSG00000152910,CNTNAP4,1.077385386,2.356490858,1.34649062,0.399113157,0,0.260695946,4.676144922,0,0,0
ENSG00000103111,MON1B,57.23780338,48.41697603,59.4616907,45.78398074,39.89836582,41.11328427,89.18196103,40.67481057,50.72885951,63.9697325
ENSG00000205078,SYCE1L,0.150015687,0.059407333,0.149610069,0,0,0.138015501,0,0.042354888,0.201960715,0.412510814
ENSG00000140876,NUDT7,15.0970332,16.29741156,14.44568331,15.14729458,12.26889425,14.1849265,7.693012613,5.040231646,3.433332149,28.76880972
ENSG00000171724,VAT1L,3.013951524,2.356490858,4.371938679,4.770352497,5.107147366,3.174356525,0.150843385,0.127064663,0.055080195,12.39060259
ENSG00000186153,WWOX,14.68789951,12.0992934,9.026474154,19.51853392,10.15559189,9.891110911,11.81606512,6.197931913,24.29036596,11.38224283
ENSG00000260479,---,0.150015687,0.099012221,0.083116705,0,0,0,0,0,0,0.412510814
ENSG00000178573,MAF,0.886456331,0.534665993,0.84779039,1.197339471,1.271894938,0.996778619,0,0,0,1.512539651
ENSG00000260876,LINC01229,0.068188949,0,0,0.095026942,0.293514216,0.230025835,0,0,0,0.320841744
ENSG00000261390,MAFTRR,0.204566846,0.059407333,0,0,0.567460818,0.10734539,0,0.268247623,0,0
ENSG00000166446,CDYL2,3.341258477,3.108983737,5.435832502,6.062718911,2.759033634,3.879769086,0.351967897,0.042354888,4.755256827,12.02392631
ENSG00000260896,ARLNC1,0.068188949,0,0.049870023,0.551156265,0.215243759,0.230025835,0,0,0.826202924,0
ENSG00000103121,CMC2,38.49948033,52.06062576,41.97393598,34.836877,60.05300868,60.0980832,35.41467462,76.47880905,28.84366207,18.53243027
ENSG00000166451,CENPN,47.41859479,52.69430398,54.30845499,41.22268751,54.53494141,59.11663963,50.46549233,83.59443019,38.31745559,32.25223437
ENSG00000166454,ATMIN,61.62917166,54.27849951,57.7993566,66.00571403,50.8562299,57.09241228,66.99122313,66.5677653,79.59088165,48.04987072
ENSG00000166455,C16orf46,0.804629592,1.009924653,1.246750574,0.741210149,1.115354022,0.536726949,1.49167347,1.934206542,0.569162014,0.412510814
ENSG00000260643,---,0,0,0.083116705,0,0,0.168685612,0.117322632,0,0,0.045834535
ENSG00000140905,GCSH,12.06944389,14.51519159,9.857641203,8.571430184,10.62521463,10.35116258,21.36947948,10.80049639,6.811584104,6.554338487
ENSG00000261609,GAN,12.26037294,18.07963154,12.48412908,14.31105749,24.83130271,24.12204258,9.938903006,27.46008558,10.44687697,8.082156316
ENSG00000153815,CMIP,84.51338279,59.070691,73.12607699,72.61958921,78.83791853,86.47437896,73.42720754,99.519868,85.35594205,80.71461591
ENSG00000261218,---,0.504598219,0.653480658,0.116363387,1.121317918,0.17610853,0.383376392,0.217884889,0.042354888,0.936363313,0.198616318
ENSG00000197943,PLCG2,182.3236105,106.2005082,79.50943992,305.8917269,96.018284,99.87721762,150.6925412,6.62148079,504.4060649,129.5742301
ENSG00000260682,---,2.877573627,2.277281081,0.748050344,5.074438712,1.467571082,1.579510735,2.497296033,0,7.472546443,0.809743449
ENSG00000184860,SDR42E1,0.068188949,0.059407333,0.216103433,0,0.724001734,0.168685612,0,0.776506276,0,0
ENSG00000135698,MPHOSPH6,37.54483505,55.03099239,40.21186184,42.24897849,42.63783184,46.44988364,55.19191838,61.90872765,37.25257183,23.87979267
ENSG00000230989,HSBP1,86.7499803,94.91311498,86.42474977,89.04024482,116.6425496,104.8457757,71.71764918,135.7474154,67.65683942,100.1484587
ENSG00000103150,MLYCD,5.768785044,8.653668109,4.172458587,6.708902117,5.537634883,6.118687215,9.134404955,2.978960441,7.692867223,6.187662208
ENSG00000140961,OSGIN1,12.75133337,13.60427916,17.43788469,1.045296364,28.51001422,26.3302906,4.005729879,35.14043857,0.128520455,2.123666782
ENSG00000103154,NECAB2,2.604817833,1.802022421,2.077917623,2.451695108,3.620008669,2.16224285,0.117322632,0.07059148,0,7.409916471
ENSG00000140943,MBTPS1,132.4638514,123.983103,110.7280743,123.592041,82.75144142,89.97077165,222.2258262,85.59922821,135.0382779,84.50360412
